Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,card_id,device_type,channel,corridor,merchant_category,account_age_days,device_change,corridor_new,n_clicks_session,session_duration_s,txn_gap_s,card_txn_rank,txn_count_1h,fraud_mode,Class
150431,-0.822058,-0.055264,0.476063,0.210954,2.298844,-0.783851,0.075951,0.866782,1.511647,-0.239802,0.428085,0.217303,1.175982,1.60658,0.420567,1.650668,-0.010024,-0.451086,-1.510622,0.77634,0.232422,2.126721,-1.240558,-1.93082,1.422809,0.698223,0.360856,1.031607,81.82,29843,web_mobile,web,US->MX,p2p_transfer,786,0,0,7,6.3,10851.0,6,1,none,0
80410,-1.81974,1.685214,-0.865267,1.370766,2.084637,-0.588099,-0.047983,-0.35577,1.603545,-1.114191,1.05619,-0.852986,2.010819,-0.198721,-0.941616,-0.819431,0.050605,0.44611,-0.587952,-0.165411,-0.01253,0.056492,0.012116,1.100015,-0.890649,-0.953641,-0.563698,-0.050301,31.12,19978,web_desktop,web,US->NG,cash_pickup,957,0,0,10,200.1,77963.0,2,1,none,0
101287,0.709572,0.553826,-0.844923,-1.158308,1.074854,1.037986,1.208872,0.581387,0.12291,0.709064,0.269111,-0.590927,-0.490127,0.835948,-0.856982,-1.453781,0.318906,0.654397,0.997407,-0.012292,1.29183,-0.731133,-1.688537,1.379128,0.228099,1.095459,1.239408,-0.115712,44.58,7444,web_mobile,web,US->PH,p2p_transfer,1249,0,0,4,34.7,38304.0,3,1,none,0
16872,0.012234,-0.582043,1.564194,0.866123,-0.846626,-0.688489,-1.468061,0.645008,1.366043,0.209306,1.952331,-0.154012,-0.946151,0.196745,-0.643484,0.149473,0.29907,-0.69563,-0.311906,0.682767,-0.810106,1.337167,0.798898,-0.143607,-1.059162,0.459041,-0.488731,-0.530103,30.92,6927,web_desktop,web,US->PH,airtime_topup,793,0,0,6,132.7,1604.0,4,2,none,0
116698,1.743388,-1.161698,1.051868,-0.443815,0.18842,0.607522,0.233341,-0.325272,-0.895324,0.324764,-0.609557,1.207065,0.230603,0.045948,-0.271087,0.446781,0.700728,1.227951,1.180412,1.159192,-1.914216,0.111198,-0.028278,1.333543,-0.405634,-0.356178,-0.861526,1.435631,159.21,20747,web_desktop,web,AU->PH,p2p_transfer,1142,0,0,5,75.6,18736.0,7,1,none,0
313,2.089446,0.492927,-1.472504,1.44604,0.547784,-0.589343,-1.390982,2.321572,0.37305,0.815089,-1.321824,0.381034,0.479521,0.277086,-0.612608,0.721949,-1.223742,0.899742,0.751099,-1.045232,-0.211999,-0.400246,0.179167,-0.949252,0.378835,0.012555,-1.718695,0.38183,52.84,18145,ios_app,app,US->IN,cash_pickup,993,0,0,7,240.3,999999.0,1,1,none,0
13548,-0.72094,2.183345,-1.159484,-0.499261,0.235331,-1.168752,-0.610846,0.983617,-0.579239,-0.08963,-1.155444,-0.097015,-0.299854,-1.471095,0.143262,-0.756669,-1.590671,-0.439154,-1.046706,-0.427536,-0.97478,0.474138,1.794214,0.417369,0.132468,-1.253339,0.424443,-0.446836,19.8,15028,android_app,app,UK->NG,bank_deposit,1252,0,0,13,44.7,999999.0,1,1,none,0
171789,0.169031,0.042189,0.178887,-0.286457,-0.651011,0.834044,1.614028,-0.163056,-0.383393,1.255631,-0.164341,-0.974645,-0.446773,1.270397,0.117795,0.846336,-1.214988,0.185736,1.247797,0.592055,2.874449,-0.880277,0.250176,-0.273755,0.617919,-0.197453,-0.589705,1.092228,22.86,11588,web_mobile,web,AU->PH,p2p_transfer,950,0,0,7,34.4,7976.0,8,1,none,0
37404,2.538776,1.855938,0.203803,-1.306909,1.087113,-0.419723,0.256163,-1.238161,0.269342,1.161257,-0.648481,1.170478,-0.655797,1.435617,1.928808,0.570862,0.220901,0.788083,-1.055323,-0.199025,0.842133,0.659799,1.197785,-0.790169,0.275034,0.098795,-2.191922,1.767806,52.16,46034,web_mobile,web,US->MX,airtime_topup,243,0,0,9,257.2,999999.0,1,1,none,0
134355,-0.508277,1.718136,-0.456001,-0.487424,1.150902,0.094935,-0.011184,0.851583,0.70397,0.24401,0.547492,0.716045,-0.711739,-0.063818,-0.900611,1.233833,0.322144,0.55725,-0.543501,0.938368,0.741858,0.217775,-0.354583,-1.903828,-0.703155,1.206974,2.274936,1.617378,15.74,38447,android_app,app,US->PH,bill_pay,52,0,0,10,72.1,17461.0,6,1,none,0
197,0.183878,0.671467,-0.342789,-0.356044,0.541202,-0.939882,-0.905312,0.009544,-1.360083,0.357768,-0.78795,0.609945,-1.6696,0.751277,-1.07725,-0.116582,-0.036673,-0.408779,0.242612,1.733246,-0.00285,-0.334592,-0.098844,-0.359667,0.101635,1.290799,0.586148,-0.455219,36.85,28801,web_desktop,web,US->IN,bank_deposit,908,0,0,16,116.8,999999.0,1,1,none,0
90383,-0.69217,0.278265,0.440702,2.903954,2.620863,-1.330866,-0.386424,-0.845604,1.599681,1.238201,-0.53535,1.4785,0.702484,-0.43099,-0.313565,0.883355,-1.948887,-0.685249,0.249893,1.099429,-0.295579,-0.408562,-0.257866,0.642715,0.632726,1.601653,-2.222198,-0.345405,17.35,9106,web_desktop,web,US->MX,p2p_transfer,648,0,0,12,26.1,57980.0,3,1,none,0
27105,0.817497,-0.084374,-1.53823,1.096963,0.903161,0.287173,0.208943,-0.192184,1.052405,-0.08244,-1.38065,-1.060071,-0.796684,-1.310222,0.432277,-1.074693,0.766024,0.790737,-1.204396,1.370719,-1.772562,0.682664,-0.112957,0.765807,1.908331,0.176022,0.657946,-1.14955,34.08,40081,android_app,app,US->IN,bill_pay,62,0,0,9,241.5,999999.0,1,1,none,0
172630,1.08994,-2.31438,0.190034,0.432237,1.168392,1.377415,0.194764,0.301099,0.466955,1.922028,0.15091,0.9011,0.597017,1.587471,-0.50485,-1.960034,-0.22576,-0.771673,-0.061751,-1.260588,-0.375973,0.421388,-1.441656,1.013419,0.075435,-0.117122,1.419297,0.163557,114.51,44112,ios_app,app,UK->NG,bank_deposit,225,0,0,10,60.5,42826.0,7,1,none,0
153907,0.404309,-0.881823,0.598754,1.163029,-0.019088,2.295087,-0.955972,0.571355,-0.472049,0.633388,-0.788471,0.886094,-0.736165,0.164767,0.491632,-0.954005,-0.695069,-1.033151,-0.321124,-0.145865,-1.162593,0.129014,1.847148,-1.129104,0.470893,0.477624,1.479144,-0.990668,24.68,23637,ios_app,app,AU->PH,p2p_transfer,970,1,0,13,137.6,52236.0,6,1,none,0
140851,0.615731,-2.093797,-0.856512,-1.231478,0.623723,-0.460078,0.804352,-0.389503,-0.858756,-0.677661,1.095768,1.215785,2.001794,0.894018,0.099636,0.401812,2.418207,-0.262623,1.537914,0.982898,-0.306981,-1.326747,0.555407,-0.823608,0.0209,-0.022338,-0.6752,-0.268508,49.47,7149,android_app,app,CA->IN,bill_pay,1449,0,0,15,95.2,6027.0,6,1,none,0
153257,-1.932224,0.76863,0.633938,0.344275,0.405566,-0.567173,-0.438696,0.727152,1.016434,-1.317356,0.823074,-1.318461,-1.177204,0.073105,-1.902584,1.142654,0.14037,-1.059552,-1.138765,0.048548,-2.035421,-1.322687,0.412692,-1.78946,1.69311,0.51778,-0.325281,-0.470545,17.67,22480,web_desktop,web,US->GT,p2p_transfer,973,0,1,11,49.8,16083.0,3,1,none,0
25551,1.209521,-2.443826,-1.132005,-1.964869,0.703486,-1.336532,0.407099,0.748903,-1.822342,0.276222,1.438084,-0.741504,-1.768828,1.256045,1.458518,1.495572,0.326189,-1.025586,0.641696,-0.984655,-0.167947,0.221686,-1.553339,0.784531,0.99981,0.373075,-1.091205,-0.306545,17.17,32500,web_mobile,web,US->PH,p2p_transfer,1125,0,0,5,57.2,999999.0,1,1,none,0
64440,-0.204662,-0.572179,-0.672062,-1.637559,-0.744812,-0.186449,1.499156,0.96301,0.297858,0.279522,-0.827334,-0.82641,-0.510678,1.14587,-1.03805,-1.136771,-1.152153,0.719021,0.753133,-1.437895,-0.997668,-0.651988,3.190127,-0.595812,0.181762,2.449121,-0.515684,1.503483,44.43,43657,ios_app,app,US->GT,cash_pickup,134,0,0,7,151.0,9555.0,4,1,none,0
77955,-1.019764,-2.245142,1.151389,-0.618168,1.240063,-0.161856,-0.053589,-0.434381,0.015692,1.416033,0.741705,-0.612147,-0.518376,0.141917,0.336674,-0.140217,0.977598,-1.327874,0.079124,0.024132,-0.605293,-0.414077,0.680098,1.4517,1.458833,-2.815091,0.801939,-0.559054,36.82,39490,web_desktop,web,CA->IN,p2p_transfer,372,0,0,9,122.6,17754.0,4,1,none,0
22244,-0.723603,-1.115821,0.907624,1.04268,-0.620428,-0.051481,-0.221596,0.655851,-0.133064,-0.752756,-0.546102,-1.338735,1.311226,0.326097,0.45021,-1.495072,-0.112854,-0.464788,0.984179,-0.125917,0.802154,-0.310869,-1.449431,0.277068,-0.049261,-0.775395,-1.618733,1.253324,5.51,26314,android_app,app,AU->PH,cash_pickup,808,0,0,9,60.5,3373.0,2,2,none,0
116793,0.694721,-1.260979,-0.779955,-0.159595,0.042703,-0.492284,-0.386424,-0.060818,1.837845,-0.195629,-0.07174,0.054319,0.010948,-0.631813,-0.533798,1.615992,-0.158103,0.702193,0.673246,0.893666,-0.92725,-0.31612,-0.30518,1.892117,-0.689123,-0.525766,1.059427,0.182356,18.79,3364,web_mobile,web,CA->IN,airtime_topup,1493,0,0,11,252.0,4091.0,8,1,none,0
140334,1.326773,-1.991683,-0.819851,-1.239076,-0.236022,-0.863086,-0.382671,-0.320964,-0.781833,-1.464609,1.626613,0.856875,1.253199,-0.761244,-1.689095,0.560551,1.827047,1.156053,1.629283,0.003851,1.827121,-0.991582,-1.083749,0.112193,0.252242,-0.692608,1.097124,1.56044,13.48,71,web_desktop,web,US->IN,p2p_transfer,31,0,0,7,60.0,4279.0,13,1,none,0
110136,0.348001,-1.347303,1.098119,-0.862327,-0.783068,-0.55027,0.13057,-2.715979,0.800432,0.383167,-1.378583,0.417867,-0.71528,-0.875427,-1.024162,-1.51471,0.836112,-0.713766,0.051059,-0.146776,0.238217,-0.777173,0.086214,-0.723272,-0.433851,-0.928436,-0.343595,-0.108564,28.45,19995,ios_app,app,AU->PH,p2p_transfer,1227,0,0,14,78.9,31998.0,3,1,none,0
2075,-0.816392,0.786855,0.670489,-0.907331,-1.508385,0.38275,0.64225,-0.308315,0.517974,-0.814328,0.938493,-0.765144,0.598942,0.174818,-0.143222,-0.696544,0.553121,-1.061903,0.507273,0.607438,2.04732,-0.577675,0.92927,0.143717,-0.185452,0.321893,0.771841,0.629813,23.88,40430,web_mobile,web,US->NG,bill_pay,199,0,0,13,68.7,999999.0,1,1,none,0
84277,-0.956652,-2.139931,-0.340128,0.739594,0.208282,0.546423,-0.391052,-1.88619,-0.238974,-0.854756,1.131445,0.865445,-0.240157,0.439496,0.300208,-0.22394,1.588057,1.185395,-0.375981,0.171126,0.902778,0.296034,0.024256,-0.1681,0.377791,-0.173795,-0.347472,0.472473,16.62,17770,web_mobile,web,US->MX,p2p_transfer,1117,0,0,9,133.8,27059.0,5,1,none,0
162364,-0.35264,-1.577365,0.125957,0.943398,0.486888,1.50543,-0.456931,0.404452,0.602996,0.411313,0.215028,0.363547,-1.651064,-1.135427,0.607257,-0.700285,0.439365,0.721593,0.116828,-0.345974,-1.251544,-1.402734,1.375341,0.574993,-0.814459,0.372956,2.136706,0.990016,13.78,27522,android_app,app,US->MX,p2p_transfer,13,0,0,9,91.3,33153.0,7,1,none,0
48189,1.619646,0.580565,0.312044,-0.099218,-0.860635,1.255786,0.187437,0.495711,0.352942,0.538957,-0.948951,-0.026292,-0.778041,-0.790059,-1.001433,-0.650028,-0.42273,-0.865437,-1.17522,0.04004,-0.141174,0.204191,0.168346,-1.522568,1.403266,1.513065,1.509223,-0.791093,15.15,25054,web_desktop,web,US->PH,cash_pickup,940,0,0,10,36.5,32826.0,3,1,none,0
69462,1.051541,0.125466,0.938884,-0.497979,-0.278596,0.962167,-1.495104,-1.213561,-0.02263,0.493258,-0.090882,1.255948,0.314468,1.541969,0.720074,-1.217367,0.718763,0.175434,1.465407,2.232589,0.166756,0.930761,1.3495,0.58436,0.5675,-0.23363,0.352446,0.079607,28.63,22061,web_desktop,web,UK->NG,airtime_topup,23,0,0,5,107.3,59615.0,2,1,none,0
17105,-0.599539,-1.147878,0.858614,2.182306,-0.534686,-0.240525,0.120762,-0.954143,0.486345,0.406509,0.702807,-0.655979,-0.145508,-1.038936,0.12421,0.442552,-0.59796,-0.119105,-0.305128,0.000173,-0.53757,-1.299233,2.002882,-0.712518,1.043577,0.225832,0.210683,1.780463,15.64,8089,android_app,app,US->NG,airtime_topup,1298,0,0,16,111.8,13273.0,2,1,none,0
59431,-0.647438,-0.536976,0.572166,0.149246,-0.456317,-0.307093,0.601901,-1.47619,1.288403,-2.174525,0.161,1.28619,0.057689,-0.18501,0.209779,-0.162311,-0.222724,-1.549835,1.280006,0.314623,-0.683331,-1.442219,2.528275,0.075854,1.392793,-0.302352,2.564318,-0.736654,9.65,31037,web_desktop,web,UK->NG,airtime_topup,1097,0,0,11,191.6,20578.0,5,1,none,0
19299,-0.36604,0.413756,-0.844711,1.131765,1.951912,-1.634269,1.220972,-0.160777,2.583997,-0.251683,0.147844,1.78919,2.153898,0.843506,0.177516,-1.14275,0.959132,-0.962385,0.089047,-0.187747,0.941003,0.611719,-1.23456,-0.622753,1.18764,-0.465127,-0.103721,-1.240031,9.63,28843,web_desktop,web,AU->PH,bill_pay,876,0,0,17,123.2,999999.0,1,1,none,0
28942,0.364599,0.03009,-0.822229,-0.470018,0.798362,-1.557022,-0.794353,0.676014,0.492746,-0.072826,-1.431926,-1.005634,2.03454,-1.314083,0.743818,-0.731888,0.384503,-2.469074,-0.337303,0.575294,0.180036,0.555281,1.014035,1.890515,0.477053,-0.54922,-0.182872,-0.662436,29.4,14438,ios_app,app,US->GT,cash_pickup,790,0,0,11,239.8,999999.0,1,1,none,0
64229,0.689964,0.080849,1.05651,-0.384406,0.220593,0.024415,1.030268,-2.051784,-0.438762,-0.146658,-0.896956,-0.173578,1.758059,1.855819,-0.371794,1.575803,-1.145205,-1.023167,0.73596,-0.05286,0.349555,0.531755,-0.378387,0.217802,-0.903976,1.089959,-0.254891,1.433723,26.18,36179,ios_app,app,AU->PH,bill_pay,736,0,0,10,176.9,3094.0,3,2,none,0
111932,1.142613,0.383131,0.341251,-0.784377,-0.35315,-0.54057,-0.24755,-0.502645,0.510653,0.341019,0.390267,0.042289,1.755596,-1.796088,-0.327606,-1.307265,1.324784,0.574873,-0.058415,1.885083,0.275313,0.848234,-0.993316,-0.256186,-1.144467,0.53765,-2.185524,0.572229,21.13,26777,android_app,app,US->PH,airtime_topup,602,0,0,12,60.4,49064.0,4,1,none,0
88338,1.30688,0.055815,0.091427,-0.645335,0.34197,-1.315678,-0.20779,0.274846,-0.402242,0.418901,-0.133961,-1.142736,0.236029,1.651225,-0.075734,-0.566337,-1.076568,0.763536,0.602739,-1.458745,-1.505837,-1.015782,-0.076112,0.932794,-1.965414,0.76601,0.81617,2.369272,15.78,4320,ios_app,app,US->IN,p2p_transfer,1494,0,0,12,226.2,31395.0,2,1,none,0
29179,1.143155,-0.845744,0.970227,0.034812,1.923108,-0.820269,0.266505,-0.031044,-1.523605,-1.866659,0.980739,-0.720519,-1.361744,-0.645884,-1.126039,-1.3528,-0.545233,-0.355198,0.553048,0.579003,1.182476,1.627235,-0.976239,0.10697,-0.391026,1.612924,-0.325697,0.651893,44.75,9220,web_desktop,web,US->NG,p2p_transfer,1006,0,0,10,65.2,4467.0,3,1,none,0
133208,-0.838263,-0.393266,-0.239095,-0.772368,2.094509,0.571467,-1.079731,2.461716,0.127668,-0.085618,1.222704,-1.628502,-0.024645,0.28817,-1.856343,0.90704,-0.15857,0.375599,-0.988269,-0.462313,0.850035,0.088117,0.512569,0.303084,1.230265,0.1083,0.168354,0.781435,24.57,9516,ios_app,app,US->GT,p2p_transfer,149,0,0,10,114.9,34323.0,3,1,none,0
22878,-1.161626,1.044539,0.25645,0.479132,0.931768,1.814557,1.781468,-1.429794,0.02878,-0.152108,0.350176,-1.112883,-0.515912,-1.222349,-0.981786,-0.384812,0.820792,-1.701325,-0.457862,-0.413546,-2.397061,-1.083314,-0.202267,-0.427867,0.671434,-0.368072,0.334371,1.142386,20.13,37346,android_app,app,US->GT,p2p_transfer,1009,0,1,11,58.7,8248.0,2,1,none,0
127993,-0.765312,0.063848,-1.134673,-1.31205,0.075005,0.313276,1.278687,0.098613,0.070005,-0.117523,0.598568,-0.517144,-0.574731,0.557287,0.099882,-1.3619,0.324007,-0.801492,0.329884,0.330814,1.039318,0.827904,-0.032653,-0.781746,-0.390901,-0.504202,0.021812,1.077604,19.24,4059,web_desktop,web,US->PH,p2p_transfer,958,0,0,17,54.8,15406.0,4,1,none,0
143800,-0.307436,-0.04799,-0.561061,0.662212,0.936714,-0.089834,0.036162,-0.194467,-0.994076,0.03839,-0.562412,0.580651,1.524589,0.679902,-1.408273,-0.969535,0.624697,-0.67445,-0.073704,-1.551239,0.088874,0.473174,-1.834471,-0.341889,1.328829,0.26155,0.636729,1.013087,4.21,2035,ios_app,app,AU->PH,airtime_topup,736,0,0,9,72.1,48342.0,5,1,none,0
28001,-0.465626,-0.481109,-0.355014,0.088311,-0.798142,-0.281845,-0.02702,-0.831418,2.505779,-2.343082,-0.015097,0.043867,0.274657,1.898543,-0.204882,0.401846,-0.407121,0.82732,0.641002,1.787211,2.272049,-1.382002,-0.865206,-1.154274,-0.827331,-0.45719,-0.545699,0.402958,15.6,19406,ios_app,app,US->PH,p2p_transfer,210,0,0,8,7.4,6309.0,3,1,none,0
99090,-2.239058,-1.767381,-0.200999,0.065423,0.929877,-1.272837,-2.110121,0.369914,0.412199,0.716203,-0.418825,-0.741736,0.010818,0.477936,1.257303,-0.587579,-0.716811,-0.74504,-1.117724,1.196064,0.338231,-0.640508,2.393296,-0.522006,2.018626,-0.388614,-1.37044,-1.34376,23.91,32130,web_desktop,web,UK->NG,p2p_transfer,183,0,0,11,88.0,694.0,2,2,none,0
120364,-1.98439,-2.285659,1.335914,0.266877,0.413332,-1.254084,-0.328884,-1.52346,0.672733,2.230582,1.648242,-1.389124,-2.333863,-0.301602,-0.493053,-0.865674,0.792995,-0.492009,-0.110159,-0.053867,-0.159175,-1.863538,1.369446,0.723734,0.187078,2.670386,-0.072692,0.50509,2.75,16978,web_desktop,web,US->PH,p2p_transfer,967,0,0,11,95.4,29369.0,6,1,none,0
35009,2.115521,-0.377809,-0.867954,-0.102263,0.358291,-0.169485,-0.433383,-0.397896,-0.727603,-1.201728,-0.119102,2.108498,-1.718373,-0.915402,-0.18057,1.2632,-0.158989,-0.693412,-2.337081,0.14981,-0.320959,0.012642,-1.271291,-0.164639,0.530935,-0.155352,0.842389,-0.127361,22.12,29687,web_mobile,web,US->NG,cash_pickup,930,0,1,12,96.2,6455.0,3,1,none,0
131337,0.749861,-1.040903,-0.107125,1.191006,0.975096,-1.215509,0.032404,-0.838756,1.086888,-0.736037,-1.5706,-0.143108,0.232968,0.808225,0.110443,2.132826,0.172931,-0.202337,0.227114,0.545626,1.091041,1.499614,1.5698,-0.290026,-0.609881,-0.125684,0.668479,0.694809,18.83,37367,ios_app,app,US->GT,airtime_topup,648,0,0,9,111.0,28198.0,3,1,none,0
98351,-1.046035,-0.772289,1.276769,-0.311647,-1.582135,-0.681747,0.787941,1.567181,-0.195939,1.194271,1.147697,-2.014701,1.127623,0.163706,0.454595,-0.437295,-0.777576,-0.450191,-0.265238,-0.90892,0.326623,0.031461,2.880735,-0.086298,0.054382,-0.325884,-0.993515,-2.233737,24.56,28615,ios_app,app,US->MX,cash_pickup,729,0,0,5,128.3,9193.0,4,1,none,0
123624,-1.656544,-2.244958,0.48601,0.515324,1.273724,0.767869,-0.006265,0.274708,-0.316728,1.690732,1.250025,-0.321165,0.701964,-0.471968,0.252395,0.564168,-1.499983,0.228884,1.01469,1.807335,0.695105,0.496615,-0.878979,0.177667,0.252261,-3.335104,-1.175556,0.127409,59.3,26504,ios_app,app,US->NG,bill_pay,537,0,0,10,93.5,114483.0,2,1,none,0
167265,-1.483478,3.329458,-1.123862,-1.050253,0.461508,-1.084468,1.132531,-0.359675,0.604977,-0.324031,-2.149766,0.896214,-0.493669,-0.237578,-0.977691,1.216124,0.702288,-0.645949,-2.484249,0.740809,-1.151647,0.313925,0.770529,1.745602,-0.122109,0.489902,0.524312,-1.329963,21.54,17869,android_app,app,CA->IN,p2p_transfer,1417,0,0,9,191.1,21943.0,9,1,none,0
10663,0.114627,0.510415,-0.32795,1.392675,-0.116887,3.487348,-0.046474,0.608796,0.938274,0.963891,1.033476,1.718171,0.298743,-0.452259,-2.119453,0.493044,0.353787,-0.643757,0.4761,-2.225101,1.441718,-0.31231,0.067466,0.482714,-0.049957,0.495702,-0.721719,1.879648,52.11,46643,ios_app,app,US->GT,airtime_topup,1448,0,0,9,135.7,5215.0,2,1,none,0
11460,1.068346,-0.193791,-0.543792,0.758463,1.545231,-0.446435,1.31048,2.579849,-1.910702,-1.394353,0.902301,-1.230882,-0.740947,-0.021394,0.609713,-0.153397,-0.547462,-1.211532,0.912095,-1.275469,-0.419715,1.23025,-1.363764,-0.39195,1.449785,0.590632,-0.97582,-0.619465,17.52,46060,android_app,app,US->PH,p2p_transfer,578,0,0,13,39.9,999999.0,1,1,none,0
148796,-0.717545,0.192224,0.622125,0.330616,-0.153185,-0.090631,-0.863982,-0.163254,1.338711,0.52584,0.274764,0.503842,-0.48108,0.772296,-0.892166,-0.402381,-0.434979,-1.461301,-1.465277,1.35324,1.613132,0.194683,-0.081481,-0.191972,-0.089112,0.316667,-1.041684,1.250028,28.05,23505,ios_app,app,US->MX,p2p_transfer,656,0,0,11,104.4,20087.0,7,1,none,0
155169,0.048061,-0.723129,-2.025817,0.044733,-0.658022,0.664316,1.53056,-0.685411,0.202502,0.995505,1.971059,-0.435008,1.024001,1.374366,1.06998,0.710541,0.163313,-0.088881,1.450453,-1.101352,-1.701418,-0.292168,-1.644116,-0.331134,0.221651,-0.112273,1.771324,-0.517893,10.44,7105,web_mobile,web,US->GT,cash_pickup,946,0,0,9,8.8,12397.0,7,1,none,0
66105,-1.067422,-0.225947,-0.862377,-0.465884,-2.437028,0.56068,-1.353406,1.757857,-1.197398,0.662526,2.198996,0.450386,0.110986,-1.591089,1.505063,0.021916,-0.556907,-0.432633,-1.332983,1.70274,-1.057346,0.957204,-0.938843,2.731489,2.268234,1.925629,0.983195,-0.239209,20.4,25457,web_mobile,web,US->IN,p2p_transfer,300,0,1,6,31.2,1231.0,4,2,none,0
62350,0.547483,-1.749208,-0.16267,0.604576,0.382349,0.226236,-0.244583,0.301229,0.391122,2.229477,0.008052,2.381392,-1.813903,-0.989172,-0.795133,1.130133,-0.39339,0.193628,-0.83781,0.032767,-1.355033,-0.778081,-0.013491,2.833251,-0.878799,1.332608,-1.84539,-0.244979,972.16,11411,web_mobile,web,US->NG,cash_pickup,137,0,0,3,158.6,7143.0,3,1,none,0
71461,-0.227857,-1.387013,-1.146578,0.668751,-0.114014,-0.292998,-0.878969,-0.619302,0.643763,-1.034435,0.877521,1.118809,-0.813415,-0.106695,-1.044621,-1.90326,-0.330034,-0.398695,0.959616,-0.701221,0.361338,0.740628,0.38329,0.032213,0.277127,0.41215,-0.105864,1.477318,14.75,2629,ios_app,app,US->PH,airtime_topup,1422,0,1,9,125.9,16448.0,6,1,none,0
83385,-1.008213,-2.655461,1.180701,0.690433,0.438682,0.083228,2.356973,-1.187343,-0.482243,0.242813,0.120129,0.807452,-1.207684,-2.369852,-0.921542,0.407589,-0.319358,1.012149,-0.324143,-1.417242,-1.541583,-1.806732,0.558066,-0.190393,-1.349363,-0.70824,0.981702,0.894366,28.93,31355,web_mobile,web,US->IN,p2p_transfer,870,0,0,9,153.6,14312.0,3,1,none,0
111072,1.138146,-2.198195,0.218941,0.727332,1.868038,2.732936,0.912427,-1.423232,2.597961,-1.214498,-1.924696,0.497722,2.357527,-1.083574,-0.719839,0.016643,-1.276466,0.598608,-1.729175,0.81576,1.932469,0.277245,0.440928,0.287944,-1.063247,-0.732125,-1.823453,0.666128,54.93,30359,ios_app,app,US->NG,p2p_transfer,554,1,0,12,49.0,13776.0,3,1,none,0
99256,-0.829793,0.302054,-0.720009,0.616592,0.772209,0.227481,0.903207,0.246652,-0.263419,0.29136,0.377129,0.356561,0.334394,2.38701,-0.452189,-1.377472,-1.081218,-2.381992,-1.637184,-0.486266,0.132446,1.594003,-2.881266,-0.210609,0.313563,-1.068788,0.484932,1.27985,4.75,34922,web_desktop,web,US->PH,p2p_transfer,578,0,0,9,152.7,44350.0,4,1,none,0
111385,1.690787,0.559593,-1.805684,-1.395488,-0.350985,0.579899,-0.032947,-0.314334,-3.229561,-0.336725,0.920554,-1.162698,-0.018641,-0.341814,-0.827819,-0.229089,2.9735,-1.773476,1.497126,-0.677032,0.466425,0.621465,-0.914466,0.307463,0.28825,0.510067,0.316854,0.601012,82.44,37754,android_app,app,US->PH,bank_deposit,558,0,0,6,105.5,11818.0,4,1,none,0
101192,-0.19365,1.829431,-1.868652,-1.061295,-1.251854,0.373411,0.349969,-1.354133,-0.28846,-0.966191,-1.175668,-1.442273,-0.82396,-0.533398,-1.056198,0.15641,-0.536271,-0.13649,-0.327813,-0.753889,0.038452,-0.923451,0.161685,0.363543,-0.983886,1.286646,-1.873084,-1.947593,12.12,46538,web_desktop,web,US->GT,bill_pay,811,0,0,9,67.1,47821.0,5,1,none,0
10246,-0.599391,-0.210084,0.485848,-0.648492,-1.412457,-0.039166,-0.48346,0.323243,1.016081,-0.957424,-0.116455,0.68399,-1.349564,-0.487239,0.167294,0.097865,-1.296662,0.333091,0.954772,0.372903,0.191392,0.323445,-0.677571,0.809314,-1.493346,0.663179,-0.441657,-0.52917,23.44,1824,web_mobile,web,AU->PH,bill_pay,1180,1,0,12,123.8,999999.0,1,1,none,0
55375,-0.29427,1.524712,0.401782,-0.545265,0.348186,-1.155735,1.059763,-0.807775,-0.789144,0.18754,1.564841,0.306398,0.54784,0.074389,1.158746,-0.297277,2.1179,-1.510176,1.152984,2.115313,0.762153,-0.374183,-0.499055,0.436356,-0.543194,0.022241,0.283876,2.495421,20.01,2187,web_mobile,web,US->IN,p2p_transfer,870,0,0,11,213.7,13612.0,2,1,none,0
20736,0.465755,-1.858626,-0.703762,1.353368,0.824224,-0.784618,1.379924,-1.265774,-0.774403,-0.467199,0.121391,-1.068408,-1.561553,0.575619,1.629535,-0.177195,0.008303,-0.879183,-0.762853,0.198317,-0.697297,-2.125154,0.392822,-0.974508,-1.272021,-0.350925,0.075855,1.430707,62.91,3768,web_desktop,web,US->NG,p2p_transfer,758,0,0,9,95.6,999999.0,1,1,none,0
111376,-0.975381,-2.569693,0.540418,0.890314,-0.675242,-1.958941,-1.592298,1.408246,-0.717241,-0.741554,-0.072596,-2.542439,-0.254781,1.383158,-0.016443,2.212198,-0.118651,2.085662,0.627666,1.713905,-0.573698,0.036736,0.414981,0.722493,0.181401,-0.722594,0.822425,0.936852,36.54,19117,android_app,app,US->GT,bill_pay,1333,1,0,16,42.0,8671.0,5,1,none,0
105138,-1.717297,1.08893,-1.68602,-0.644476,0.484422,-1.124257,-0.987011,-1.512724,1.566928,0.836519,2.079491,1.009269,0.983083,2.50612,0.327039,-0.789797,0.256626,-0.611442,1.376611,-0.398748,0.06377,1.152979,-0.016501,0.156948,-0.120689,0.774985,-0.391418,-0.157774,32.67,22012,web_desktop,web,UK->NG,airtime_topup,877,0,0,11,57.7,39955.0,4,1,none,0
